condition,image,image_id,arrival_stage,class_id,presentations,historical_reviews,current_reviews,first_step,last_step,last_stage,mean_step_gap,median_step_gap,p90_step_gap,minimum_step_gap,maximum_step_gap,last_confidence,last_quality,next_due_clock,mean_lateness,censored_wait_steps,next_review_censored,terminal_overdue_ticks,no_historical_review
uniform_h4096,10370,7039d74a8e75d3e4fcaff19028dac72ddf92caf8fd69d9680dbafdca8fba1d51,33,130,19,11,7,8110,13206,50,283.1111111111111,73.5,716.1000000000001,1.0,1309.0,0.9999997615814209,,,,44,True,,False
uniform_h4096,10371,703c0d62d5dd5bdca16727a0c8e85e299c91f8fe71e0d3c0edde7ec308c0b98b,30,116,29,16,12,7235,13196,50,212.89285714285714,46.5,609.0,1.0,1430.0,0.9947124719619751,,,,54,True,,False
uniform_h4096,10372,703da78f8873aa669e8c0c89c6c20550685b8446a0bc351ad143b092b4b82a94,21,82,35,23,11,4669,13244,50,252.2058823529412,95.0,598.0,5.0,1313.0,0.2330848127603531,,,,6,True,,False
uniform_h4096,10373,7047a040bec4488e67e146e922c9f97f072b072af029f8387baa3567648c2aea,36,140,23,8,14,8959,12227,47,148.54545454545453,18.0,306.4000000000004,2.0,1922.0,0.9997294545173645,,,,1023,True,,False
uniform_h4096,10374,704b2698dee8f65da04c65a3f7635ecaa4ebf4120b733b4d20df23f40bb996fd,6,22,68,57,10,517,13100,50,187.80597014925374,76.0,454.5999999999999,3.0,1379.0,0.9967807531356812,,,,150,True,,False
uniform_h4096,10375,704bd7f04c2cfab64938d478cfb3ea9a13f1e2563f359fe2be0862b74d0455df,10,37,44,33,10,1517,13131,50,270.09302325581393,145.0,540.6000000000004,1.0,1713.0,0.9999671578407288,,,,119,True,,False
uniform_h4096,10376,704c116c87c9c0b978a3a0ba62dd37064e61ac0ff4b6ec16212575622ad425a5,16,61,43,28,14,3240,13179,50,236.64285714285714,121.0,563.0,5.0,1991.0,0.8918183445930481,,,,71,True,,False
uniform_h4096,10377,704d064b107a09395addada7a03b94e277a3c4b9c8bb9466df67a5425ae24a7d,29,112,25,7,17,6942,12260,47,221.58333333333334,14.0,747.6999999999999,2.0,1540.0,0.895179808139801,,,,990,True,,False
uniform_h4096,10378,704e91903663f300546235abb96609a5d454356a71d15cfd1ba4227173e47c65,8,31,53,42,10,960,12840,49,228.46153846153845,124.0,603.3,3.0,1009.0,0.7494410872459412,,,,410,True,,False
uniform_h4096,10379,704fae88d4f9988d0a4ed8ae7488f0b7b1e86cb9329c23ec904cd674996583a1,23,90,37,18,18,5247,12987,50,215.0,35.5,683.5,2.0,1322.0,0.7049486637115479,,,,263,True,,False
uniform_h4096,10380,705269459967b536e0d4e9143f12e31584ee417232e545cf549a0b4cd5c1f9ef,12,46,48,33,14,2093,12670,48,225.04255319148936,117.0,594.8,1.0,1042.0,0.9518334269523621,,,,580,True,,False
uniform_h4096,10381,7053592dfb3b6c78be6327537f712347f53476a7799708e18c3ddce0b192fd68,12,46,41,31,9,2090,12644,48,263.85,127.0,738.9000000000002,3.0,1124.0,0.951592743396759,,,,606,True,,False
uniform_h4096,10382,7057ffb17c99f26c1ff214df29f88f41be84fbf7af94b63142be6cb79e849740,29,113,31,18,12,6943,12578,48,187.83333333333334,55.0,525.7000000000002,1.0,909.0,0.9970167875289917,,,,672,True,,False
uniform_h4096,10383,7059782badb0b994a81544e02a04cd442ee9e8e3504288d74672a45a0364ce1f,20,79,31,20,10,4385,12753,49,278.93333333333334,113.0,773.3000000000001,2.0,1204.0,0.9985907077789307,,,,497,True,,False
uniform_h4096,10384,705b060d2e71ba740de3690c8240a880f0b14a28a1f391da06345cf9cd5846dd,17,64,43,28,14,3532,12499,48,213.5,114.0,587.6999999999999,1.0,903.0,0.9939407110214233,,,,751,True,,False
uniform_h4096,10385,705b577ad38018b7fdb6c24a7653fd44b12d10a22cd2967656cb3e527d786160,17,65,47,27,19,3533,11070,43,163.84782608695653,58.5,490.0,1.0,806.0,0.9913435578346252,,,,2180,True,,False
uniform_h4096,10386,705de5c2041419be7906a46eb052d8355eaefcf8744b72d43d76d81701c7d32a,1,2,60,57,2,5,12609,48,213.6271186440678,134.0,373.0000000000003,1.0,1806.0,0.9323130249977112,,,,641,True,,False
uniform_h4096,10387,705fbb65771dfdf1ba7d0a054c696877e207d5ba00a857bc1ad344d79fdfde62,45,179,19,2,16,11542,12486,48,52.44444444444444,17.0,90.5000000000001,1.0,482.0,0.9999996423721313,,,,764,True,,False
uniform_h4096,10388,7060e37f86485f7a4922a1a6df5364933ed1623847ae7d6ad2cbd6ab407b4d8a,15,57,40,29,10,2952,13051,50,258.94871794871796,96.0,606.2000000000002,2.0,1395.0,0.26249366998672485,,,,199,True,,False
uniform_h4096,10389,7062add28b4cf6bd3323e86e8c5c332993b1b12137bdf144e3f3f693d51808cd,47,186,14,0,13,12115,12299,47,14.153846153846153,13.0,29.200000000000003,2.0,31.0,0.9978572726249695,,,,951,True,,True
uniform_h4096,10390,70634dea0b4622fbeba27b834fa87d9d94bac7d67fa33a2342d3bcb26e0c1a97,11,40,51,36,14,1807,12601,48,215.88,110.0,532.8000000000002,1.0,1071.0,0.9995754957199097,,,,649,True,,False
uniform_h4096,10391,70679a9b27ba9bfca244b1ad2bba7d4323475fb7bf3a2e4e716783725589aee7,8,30,50,42,7,963,13219,50,250.12244897959184,108.0,714.4000000000001,2.0,1471.0,0.9890989065170288,,,,31,True,,False
uniform_h4096,10392,70686d58cfc36147e5ec82b4d3fd3446b51bc1b23cc62988546f6d804cf58d02,33,130,29,19,9,8111,13000,50,174.60714285714286,87.5,470.00000000000006,1.0,622.0,0.9999101161956787,,,,250,True,,False
uniform_h4096,10393,706e4017d82d329107650ab3aa4bf0ef4f35b893155cc4f5e3575c3e27db5af5,18,70,28,16,11,3817,12184,47,309.8888888888889,81.0,846.8000000000005,2.0,1337.0,0.1838158667087555,,,,1066,True,,False
uniform_h4096,10394,70713f52875f6b0967979a33b2c5b7b1d5daf5955a7ccc316bcff2c31a293ea2,30,117,27,20,6,7231,12759,49,212.6153846153846,133.0,438.5,4.0,890.0,0.9999206066131592,,,,491,True,,False
uniform_h4096,10395,7071cdefa72f864f3e31abf7341ca439dcbcac27cbb504ae2f55b3a905f1b609,45,176,12,1,10,11543,12909,49,124.18181818181819,11.0,177.0,1.0,1096.0,0.00016120098007377237,,,,341,True,,False
uniform_h4096,10396,7076397ed6838e9759f2ad6b96440859e5ea0f44d5d746c57d4056a9f0540d35,2,6,66,64,1,35,11806,45,181.09230769230768,117.0,481.80000000000007,1.0,943.0,0.9089769124984741,,,,1444,True,,False
uniform_h4096,10397,70795e068de8c58ee17b737f6c7d3020fe4e902a05c363dcedc472064285139c,45,177,18,4,13,11546,13069,50,89.58823529411765,18.0,288.60000000000014,1.0,604.0,0.9998384118080139,,,,181,True,,False
uniform_h4096,10398,707a5beeae73d82fe4109600bb7de25adc7f6b47605e5b002662bf7cfc736ed0,8,28,61,51,9,964,13201,50,203.95,88.5,559.3000000000001,2.0,1333.0,0.9951809048652649,,,,49,True,,False
uniform_h4096,10399,707ae7088937f2a4d31385ed2bb6e40ed2936647970578cf5c05f16017305b0e,5,16,48,41,6,345,13051,50,270.3404255319149,170.0,745.1999999999998,3.0,1305.0,0.5678106546401978,,,,199,True,,False
uniform_h4096,10400,707bc80ff6f0f92284d3c033fe615e2d604beb115bbda400d7548d321c42eb89,24,92,26,17,8,5535,11853,46,252.72,101.0,866.6000000000001,4.0,1250.0,0.688018798828125,,,,1397,True,,False
uniform_h4096,10401,707c5a8b8de31f8d8b9544d49d721b58146993170460fd7d086b7673260139e1,34,132,17,7,9,8392,13194,50,300.125,21.5,1044.5,1.0,1832.0,0.9822221994400024,,,,56,True,,False
uniform_h4096,10402,707da29e5492968d58c1adf2ce16cd5bb9f924ff2cbb05177f72e1a943015311,33,130,19,6,12,8111,12762,49,258.3888888888889,14.0,673.0,2.0,1643.0,0.9340370297431946,,,,488,True,,False
uniform_h4096,10403,7084e4b590ab69a232bb79ebb2507e55996cf72d6913f476511e8de974e8a573,32,127,21,10,10,7830,12004,46,208.7,87.0,638.1000000000001,5.0,758.0,0.8885340690612793,,,,1246,True,,False
uniform_h4096,10404,7086257968541186f43f91b12e1930b82af6706c00a6ec915e3dc15247306180,1,1,77,72,4,7,13193,50,173.5,69.5,424.0,1.0,1556.0,0.9868596196174622,,,,57,True,,False
uniform_h4096,10405,7089eb361f2e0eb23bccaa8761478cdc94c019dd5cdb34d061ad6d8272e7b35e,16,61,56,41,14,3239,13062,50,178.6,82.0,464.6000000000001,1.0,1087.0,0.6853607296943665,,,,188,True,,False
uniform_h4096,10406,708a619b8219a6bb9c8b70985b50307fdf9c38a39ee789ea24642092f298dc01,30,117,25,17,7,7233,13210,50,249.04166666666666,171.5,643.6999999999998,9.0,730.0,0.9999954700469971,,,,40,True,,False
uniform_h4096,10407,708c3d5151c0e7a20845b28251f7b095fe100d977d14d85ba253d47d0a47ac11,31,121,17,8,8,7543,12733,49,324.375,49.5,707.0,11.0,2149.0,0.9966722726821899,,,,517,True,,False
uniform_h4096,10408,7090a729c15ded8a0c0667e1f29b0e10fd94c24c38a2b86f2b20e908973a1cb2,37,147,22,8,13,9259,13094,50,182.61904761904762,40.0,509.0,1.0,1006.0,0.39399662613868713,,,,156,True,,False
uniform_h4096,10409,709426e6a97086fa8c97691d8bc135afdd70bde160433c6b050d28c8ed7dbebe,9,33,58,41,16,1229,13074,50,207.80701754385964,98.0,640.0,4.0,1175.0,0.8153328895568848,,,,176,True,,False
uniform_h4096,10410,709504e9d66fba45ac7003ec88a789d559637e0c6659c8a59e93010d7d5dd50c,3,8,62,60,1,99,12939,49,210.49180327868854,83.0,528.0,7.0,2544.0,0.9946351051330566,,,,311,True,,False
uniform_h4096,10411,7097e9daccb81435b61f91cb014012cc0f8dd0f68efc0b3330403991be8c51fd,24,92,34,19,14,5536,13224,50,232.96969696969697,156.0,560.0,3.0,833.0,0.1352490335702896,,,,26,True,,False
uniform_h4096,10412,709b8bafe682e4df3f48ce6a56fa9b4a51cbda4462d3da61a298d81790e1b956,12,46,52,37,14,2094,13096,50,215.72549019607843,109.0,536.0,1.0,1635.0,0.9994769096374512,,,,154,True,,False
uniform_h4096,10413,709f7bb981b53974ee6ebeb28c7995874c8150ff0ccbf7def4b002f9f75db996,10,37,58,44,13,1516,13154,50,204.17543859649123,127.0,479.0,7.0,1519.0,0.9991320371627808,,,,96,True,,False
uniform_h4096,10414,70a0f5e3cd08404ebaf9c21380f76390691493fbe3e307fcbabc40c6b4a13dea,16,63,45,31,13,3245,13230,50,226.9318181818182,85.0,605.4000000000005,1.0,1338.0,0.9996621608734131,,,,20,True,,False
uniform_h4096,10415,70a1e8124b0a43e561adb9ebee77e278b083df010619fac46c8dcb2e2911dcf1,12,45,62,44,17,2093,13226,50,182.50819672131146,67.0,525.0,3.0,1115.0,0.985345184803009,,,,24,True,,False
uniform_h4096,10416,70a2e99fdb30db3748268ca18720bf9da839c0d2714066b8c7d1ecc104501cd9,40,157,23,9,13,10129,13230,50,140.95454545454547,22.5,579.9000000000008,6.0,745.0,0.02924720011651516,,,,20,True,,False
uniform_h4096,10417,70a3354da3d4348c3a99633f72cf459c3f46fe0c029b82e1059fd176069964fc,30,119,18,10,7,7235,13236,50,353.0,89.0,1355.6000000000001,2.0,1544.0,0.9998966455459595,,,,14,True,,False
uniform_h4096,10418,70a3d05661ccd3a933f7116c86c7b6039328eabf902e89a951cbf21e2d88a92e,34,135,23,10,12,8394,13187,50,217.86363636363637,39.0,643.8000000000001,1.0,1098.0,0.0008806774858385324,,,,63,True,,False
uniform_h4096,10419,70a6eaa598b0e844871375ae6c385025100018e7b3a709cbcd56cc084c97f32c,30,116,24,15,8,7239,13215,50,259.82608695652175,80.0,898.6000000000004,9.0,1299.0,0.9998179078102112,,,,35,True,,False
uniform_h4096,10420,70acb53d243394a3bec2f63f2285b6c93e06505815fcf01eed987dfc2ca83eba,35,136,25,8,16,8672,12893,49,175.875,24.0,626.5999999999997,1.0,1238.0,0.06206516921520233,,,,357,True,,False
uniform_h4096,10421,70acb6b3cd965ec3e870fb963b9d7c0d609ef0f752c8749553c4890252c614a0,4,13,69,58,10,200,12862,49,186.2058823529412,68.5,526.9000000000008,1.0,1810.0,0.0322270505130291,,,,388,True,,False
uniform_h4096,10422,70acfd071996c45a656e78ad4ef24d83fedf70f4010c7cdb7271d77ceb20ff89,26,101,23,13,9,6092,12085,46,272.40909090909093,158.0,572.2,3.0,1578.0,0.8546592593193054,,,,1165,True,,False
uniform_h4096,10423,70adefa371168651d087c48d3cd995e4475c38fb52ec00c37ee3475923937f7d,30,119,28,15,12,7241,13032,50,214.4814814814815,59.0,454.4000000000001,2.0,1608.0,0.21889133751392365,,,,218,True,,False
uniform_h4096,10424,70b1f4c039de1aac4d95c394426644c68369ff78cd5113cf67ab169daef702cb,40,159,22,8,13,10130,12985,50,135.95238095238096,24.0,348.0,3.0,925.0,0.9999071359634399,,,,265,True,,False
uniform_h4096,10425,70b33396fbe94202ec9b6aa2cdace3a4171db357804d2153b360c64688d9e6e9,50,196,13,0,12,12972,13178,50,17.166666666666668,9.0,52.900000000000006,1.0,56.0,0.39604806900024414,,,,72,True,,True
uniform_h4096,10426,70b6425f54bfa54eae9d50b4d5e6399678fcdd84f81e569ca75326ec5cfdea92,13,50,52,35,16,2374,12592,48,200.35294117647058,73.0,501.0,2.0,1676.0,0.007032326422631741,,,,658,True,,False
uniform_h4096,10427,70bc448fd5394d74c5ac019f0e4938af8e84a43befd3f424355f69b5a8e71137,42,164,19,8,10,10700,13210,50,139.44444444444446,20.5,411.5,2.0,827.0,0.9992117881774902,,,,40,True,,False
uniform_h4096,10428,70bc6e6be15e09b37f7027393b7ffe8658eef37cae275bcbac5cd509fa6444f6,37,144,19,6,12,9262,10867,42,89.16666666666667,30.0,255.4,5.0,457.0,0.8958235383033752,,,,2383,True,,False
uniform_h4096,10429,70be76efae730968c41bb4a2bf0167e20d0cd83208c006acae8d57f688331a3e,37,147,20,6,13,9259,11230,43,103.73684210526316,23.0,384.79999999999995,1.0,444.0,0.9600139856338501,,,,2020,True,,False
uniform_h4096,10430,70be952073f5d76b56126b1bd412d41a6aeb86da9d0d553a21b071501704ddfc,18,69,29,19,9,3818,13146,50,333.14285714285717,181.5,975.9000000000001,1.0,1325.0,0.9986965656280518,,,,104,True,,False
uniform_h4096,10431,70c049848366a38c1c64f0e461b5ebd05ddbd186e76941b585477c7318d9a12c,29,112,35,23,11,6944,13227,50,184.7941176470588,82.0,508.8999999999999,1.0,1133.0,0.9662465453147888,,,,23,True,,False
uniform_h4096,10432,70c5471b8ce81c6fcee7095bd2ac645b0fa3ff14f5b058fb26ef68c89c0df888,35,138,27,13,13,8669,12642,48,152.80769230769232,43.0,528.5,5.0,790.0,0.022437581792473793,,,,608,True,,False
uniform_h4096,10433,70c6285979c48ed7411ec0c72c80eb23cb1367033a9ed205b8e544a67ba7373f,29,114,32,18,13,6944,13249,50,203.38709677419354,90.0,700.0,1.0,841.0,0.9078831672668457,,,,1,True,,False
uniform_h4096,10434,70cbd238176480e65489b615d1aa45aa4ff85031a3f8e553c2ce54d4a8f463ad,50,198,6,0,5,12971,13201,50,46.0,15.0,116.4,2.0,174.0,1.0,,,,49,True,,True
uniform_h4096,10435,70cd195a20538f894a4f0db65f885710f1a28f6f2104fcd46009c7a3c467f56b,31,121,17,11,5,7542,11872,46,270.625,115.0,727.0,12.0,994.0,0.9860847592353821,,,,1378,True,,False
uniform_h4096,10436,70d3a610cadecc81c5a70f5265d3212fbe2f58d32b2c0fc515689a445038b400,23,88,33,16,16,5254,13109,50,245.46875,40.5,715.5000000000007,2.0,1594.0,0.9689102172851562,,,,141,True,,False
uniform_h4096,10437,70d5a8b890b23ce0e9559b30846cfde0b8b08080a53bfab462f80dd2096cc82e,9,33,61,43,17,1225,12888,49,194.38333333333333,87.5,474.5000000000001,2.0,1136.0,0.7966704368591309,,,,362,True,,False
uniform_h4096,10438,70d6300ac3e624b0ca570e6ecd1adc2203afd436ca077d331a6fb5a1f8af7595,40,158,21,10,10,10134,13225,50,154.55,62.5,396.1000000000003,3.0,722.0,0.0005155018297955394,,,,25,True,,False
uniform_h4096,10439,70d8ac250709bc5942fcd546f9de93217a0ace474e4eb47c9775a40644a647b4,26,103,25,13,11,6089,12287,47,258.25,70.5,528.4999999999999,1.0,1823.0,0.9966633915901184,,,,963,True,,False
uniform_h4096,10440,70da44d081816bfbbed3f4db0310c4627ccfb4484a8f6eebd740d378f0b18f4f,35,138,14,7,6,8674,13152,50,344.46153846153845,206.0,478.40000000000015,25.0,2438.0,0.8194147348403931,,,,98,True,,False
uniform_h4096,10441,70daf8d8b43554d27eb98003bfc7dc7879eedf053dfa22f90f877a6dec8dd607,36,141,22,9,12,8964,13046,50,194.38095238095238,34.0,382.0,2.0,1949.0,0.999954104423523,,,,204,True,,False
uniform_h4096,10442,70db850fadd1daf3fc3bc142413b2e8e5c9ec17728fd62d2fd7f75a9a70d5cce,29,113,27,14,12,6942,11963,46,193.1153846153846,51.0,531.5,6.0,1128.0,0.6006143093109131,,,,1287,True,,False
uniform_h4096,10443,70df771b8e2ab2e3c4ebc8d7ee85e8a149e0d33ce403ca36f2209676a7a559e9,8,29,62,49,12,963,13173,50,200.1639344262295,71.0,483.0,2.0,2412.0,0.9996764063835144,,,,77,True,,False
uniform_h4096,10444,70dfdb50daf7062e6fa7e1acaeb260986ac406579ac35e165a0da2c997113a15,33,128,23,11,11,8112,13169,50,229.86363636363637,94.0,711.9000000000004,4.0,1035.0,0.9999969005584717,,,,81,True,,False
uniform_h4096,10445,70e05e290f74c7431fa9744ff9ab4de73b70d5b460e23085ef6c7c70181ad078,16,60,51,36,14,3245,13154,50,198.18,119.5,528.5,2.0,1173.0,0.002026437083259225,,,,96,True,,False
uniform_h4096,10446,70e53ea8def02ac7f9e287b331d5183588e3c90b5203a3c40ae7395d17e19c3d,8,29,75,59,15,961,13110,50,164.17567567567568,105.5,411.00000000000006,2.0,852.0,0.9998394846916199,,,,140,True,,False
uniform_h4096,10447,70e596462ce8a8ca9c92edb27d877b1cab23e2d538d77f6e40116a2379058875,38,148,20,7,12,9559,13217,50,192.52631578947367,29.0,437.1999999999998,3.0,1716.0,0.8665871024131775,,,,33,True,,False
uniform_h4096,10448,70e92b8c21bd3a4215ba4837e33d042f0826667df7f41d477c8b83c3b1c3eee4,21,83,37,21,15,4672,13082,50,233.61111111111111,103.0,677.5,2.0,1061.0,0.017705444246530533,,,,168,True,,False
uniform_h4096,10449,70ec72d6b000577ed45cdfbf47a4d64b4a52d676ebfa718e6162c92124c3fedb,4,14,57,48,8,200,12516,48,219.92857142857142,87.0,410.5,1.0,3749.0,0.8068071603775024,,,,734,True,,False
uniform_h4096,10450,70f57edbf91eca71e6892eb632dda004ab9e0f0c3a5addbef9993b991b4ba697,49,193,10,0,9,12685,12943,49,28.666666666666668,20.0,48.0,2.0,64.0,0.9999966621398926,,,,307,True,,True
uniform_h4096,10451,70fa8f1f42ba89b10c1c58faa6e686366946cb71b151fecac0a088ec9701f2c9,39,154,14,1,12,9844,10962,42,86.0,10.0,96.20000000000006,1.0,877.0,0.3626105785369873,,,,2288,True,,False
uniform_h4096,10452,7100706a07ca4143ebd70d6c7fa1fec1899edc0f3b0a6735e6216c3732cb1347,13,49,63,42,20,2378,11038,43,139.67741935483872,48.0,407.79999999999995,1.0,839.0,0.9983913898468018,,,,2212,True,,False
uniform_h4096,10453,7103fea4b37cc8d11481fddc08883e9092ddea01afb03bb6f1c16b80894f07d5,31,120,24,14,9,7540,12926,49,234.17391304347825,71.0,423.20000000000005,5.0,1553.0,0.9999488592147827,,,,324,True,,False
uniform_h4096,10454,710495df5178ad41614a2903112fe2d588622d5e77fe58e0cd5fd477fae86de5,32,124,27,11,15,7825,12751,49,189.46153846153845,30.5,593.5,3.0,1485.0,0.9910454750061035,,,,499,True,,False
uniform_h4096,10455,7105d812f074642c82f6d93ecf4b55639594c25e46793af7dd87eb4d812f179d,38,150,31,10,20,9559,12635,48,102.53333333333333,15.0,292.7000000000001,1.0,1070.0,0.5705096125602722,,,,615,True,,False
uniform_h4096,10456,7109daf2fbb6be66f5c855cd20f7bd3b06f09fbce203df772cbc3033f7c272c0,11,41,56,44,11,1807,13230,50,207.6909090909091,59.0,471.00000000000006,1.0,2001.0,0.7468015551567078,,,,20,True,,False
uniform_h4096,10457,710a2fbfa76354e843632abcb352fd395d298a25ef97f9ca05928d2f174b3811,42,167,18,7,10,10702,13139,50,143.35294117647058,27.0,420.6000000000001,1.0,677.0,3.889111610533291e-08,,,,111,True,,False
uniform_h4096,10458,7113ad9e57f6ebf7a8229c32783903441cca69c31f216450718dbd052dcc4c33,20,77,33,21,11,4385,13243,50,276.8125,144.5,686.4000000000001,1.0,1755.0,0.784539520740509,,,,7,True,,False
uniform_h4096,10459,71162d602a9f006bb1bf1a20ad227cdc27ce7a9e641c29e5896a117e3996c577,30,119,31,19,11,7233,13098,50,195.5,122.0,478.60000000000014,1.0,740.0,0.9999984502792358,,,,152,True,,False
uniform_h4096,10460,711ea7d54b11b9eff8fc116312d9b6c636b67e4b6e37ee96e4b296be45dbd911,32,124,10,5,4,7830,12959,49,569.8888888888889,140.0,1447.8000000000002,28.0,1987.0,0.8999074101448059,,,,291,True,,False
uniform_h4096,10461,711eb2aa283bc372b30c4002ed6fc403a4c4208767cf1bcd695f7624d6e414a2,1,2,69,61,7,4,13017,50,191.36764705882354,70.5,482.9000000000004,2.0,1865.0,0.99151211977005,,,,233,True,,False
uniform_h4096,10462,711fd13184b0f09c001e9dc6e26c21d81d101215d7b6fdb4948afbdd5b09addb,17,64,30,19,10,3529,12281,47,301.7931034482759,154.0,819.3999999999999,2.0,1379.0,0.900776743888855,,,,969,True,,False
uniform_h4096,10463,71240c1b0b646acb3afeeb65f5cf769324392285e9ddbd3b6975155e2d87923d,38,149,23,9,13,9551,12707,49,143.45454545454547,52.0,288.6000000000002,1.0,1054.0,0.9951536655426025,,,,543,True,,False
uniform_h4096,10464,7125af5c7bcff9f9f469113ef9976bde94dec1fe21c677c3cb09f822fcbdc0f0,15,59,49,36,12,2952,12961,49,208.52083333333334,123.0,523.9000000000001,3.0,1115.0,0.9514964818954468,,,,289,True,,False
uniform_h4096,10465,7126d6db5e97692fe51e2cdc063308079970d439562f72e7a28545ad21ea3af2,4,12,63,56,6,207,13131,50,208.4516129032258,90.0,587.1999999999999,3.0,973.0,0.744905948638916,,,,119,True,,False
uniform_h4096,10466,712771fb3e002869967a4de4d202db2283ee2e802a9c1fd0257ea3ff99837865,45,179,13,1,11,11543,12410,48,72.25,13.0,119.10000000000002,1.0,588.0,0.99998939037323,,,,840,True,,False
uniform_h4096,10467,7127d87652b5d3465377dedd7dd2eb7dcb3c2e24817b8773380b6f5d7bd11c1b,45,176,12,2,9,11543,12826,49,116.63636363636364,22.0,190.0,3.0,873.0,0.8994265794754028,,,,424,True,,False
uniform_h4096,10468,712812564e43b7960b78af57bf75667aaa3abf756c7cee2a31c338fe88317c10,23,89,37,27,9,5247,13120,50,218.69444444444446,162.5,462.0,6.0,922.0,0.9924820065498352,,,,130,True,,False
uniform_h4096,10469,712bbc9bb4907351e52ec80b3dccfa3b9584a2424a27a1d73315e650c2cfa8e5,46,183,23,3,19,11828,12897,49,48.59090909090909,12.5,93.60000000000008,2.0,509.0,0.9899271726608276,,,,353,True,,False
uniform_h4096,10470,7130d402b1d102648e9145a477c9d19f4e5631df56639f42442db8e5f5ccb8eb,42,165,23,5,17,10697,12120,47,64.68181818181819,14.5,307.9000000000006,1.0,445.0,0.8388494253158569,,,,1130,True,,False
uniform_h4096,10471,71350e9627bcb0b3c6933d7e7ab13b239dbfc78c6c4a4e0edbeb68fe45ab6c85,11,40,59,45,13,1809,13227,50,196.86206896551724,89.5,429.5000000000001,1.0,2106.0,0.010753980837762356,,,,23,True,,False
uniform_h4096,10472,71395bd73bce89cf71ed53221d3e1394a8ba63b5d4895c6dbe30edce41e94ac4,14,54,43,32,10,2662,12874,49,243.14285714285714,122.0,683.2,2.0,929.0,0.8175216913223267,,,,376,True,,False
uniform_h4096,10473,7139bbc4c452c65e79ee2386dc693d1dcb79f7941354642da458eac8b564300b,44,174,23,5,17,11270,13200,50,87.72727272727273,17.0,230.80000000000015,1.0,574.0,0.9990894794464111,,,,50,True,,False
uniform_h4096,10474,713e84259d2154c1bcf80f70b204bc77743af169c9f36f040128c2cb0c210e03,4,13,58,50,7,207,13121,50,226.56140350877192,64.0,438.3999999999998,1.0,2143.0,0.9916465282440186,,,,129,True,,False
uniform_h4096,10475,713fbdb9911f15c7fd454d1bd4cf47057da0eb6337b8d5d00011433409024399,38,151,14,3,10,9559,13003,50,264.9230769230769,39.0,726.8000000000002,2.0,1825.0,0.9917387366294861,,,,247,True,,False
uniform_h4096,10476,714a8ab1a88bb01f715276e4c81207427bd9296355c9d24f451a1402f481aef9,40,158,14,3,10,10137,12333,47,168.92307692307693,27.0,680.2000000000002,4.0,739.0,1.0,,,,917,True,,False
uniform_h4096,10477,714f8078b79235c6ec41a32084c5e011e37d7f8be9c0a9b9402ae727670d97a4,29,113,23,10,12,6948,13095,50,279.40909090909093,41.5,679.0000000000003,2.0,2020.0,0.2597007155418396,,,,155,True,,False
uniform_h4096,10478,71542e100a6650ff82e8304e5348b85f29801b2859c70fdcf96c89ad7d5abdbd,21,81,26,18,7,4670,12643,48,318.92,164.0,869.4000000000004,4.0,1747.0,0.9999993443489075,,,,607,True,,False
uniform_h4096,10479,715a4ea5a4acac066cbee80f90d5720998ce410df197ec76c91a6c9db6087623,35,136,19,5,13,8672,11449,44,154.27777777777777,17.5,377.60000000000014,2.0,1481.0,0.9999701976776123,,,,1801,True,,False
uniform_h4096,10480,715a661e7e06839f438e2ae43ddfbc0520973cfac1776a301d9b58ea8157f285,37,145,19,6,12,9256,13103,50,213.72222222222223,29.0,641.3000000000001,1.0,1563.0,0.019163064658641815,,,,147,True,,False
uniform_h4096,10481,71652a3b6d5253753b44aeba40de5ca9ac614b9c81481a0b5c7f05a43860f81a,30,119,26,16,9,7240,12263,47,200.92,141.0,477.8000000000002,1.0,767.0,0.9957451820373535,,,,987,True,,False
